Year,Team,Conference,Wins,Losses,Bowl Game,Average Attendance
2023,Missouri State,MVFC,4,7,False,41091.0
2023,Wisconsin-Lutheran,NACC,4,6,False,
2023,Stony Brook,CAA,0,10,False,14327.0
2023,Lehigh,Patriot,2,9,False,
2023,Austin,American Southwest,1,9,False,
2023,Wisconsin-Stout,Wisconsin,4,6,False,
2023,Davidson,Pioneer,7,4,False,
2023,Shepherd,Pennsylvania State Athletic,9,3,True,
2023,Georgia Southern,Sun Belt,6,7,True,25694.166666666668
2023,Tufts,NESCAC,6,3,False,
2023,Texas State,Sun Belt,8,5,True,24191.583333333332
2023,Old Dominion,Sun Belt,6,7,True,23844.25
2023,Lagrange College,USA South,0,9,False,
2023,Colby College,NESCAC,3,6,True,
2023,Worcester St,MSCAC,1,9,True,
2023,Hillsdale,Great Midwest Athletic,6,5,False,
2023,Mercer,Southern,9,4,True,60097.0
2023,Livingstone,CIAA,4,6,False,
2023,Boise State,Mountain West,8,6,True,35510.92307692308
2023,Dickinson (PA),Centennial,6,4,False,
2023,Westminster (PA),Presidents',6,4,False,
2023,Hamline University,Minnesota,4,6,True,
2023,Missouri Southern State,Mid America,5,6,False,
2023,Eastern Kentucky,UAC,5,6,False,50034.5
2023,USC,Pac-12,8,5,True,62665.583333333336
2023,Idaho,Big Sky,9,4,True,28331.0
2023,Edward Waters,SIAC,6,4,False,
2023,Northern Michigan,GLIAC,0,11,False,
2023,Florida International,Conference USA,4,8,False,18339.916666666668
2023,Central Washington,Lone Star,9,4,True,
2023,Rose-Hulman,Heartland,7,3,False,
2023,San Diego,Pioneer,4,7,False,
2023,Sewanee,Southern Athletic,3,7,False,
2023,Marshall,Sun Belt,6,7,True,27618.272727272728
2023,Glenville State,Mountain East,6,4,False,
2023,California Lutheran University,So. Cal.,3,7,True,
2023,Wesleyan University (CT),NESCAC,6,3,False,
2023,Northeastern State,Mid America,1,10,False,
2023,Augustana University (SD),Northern Sun,11,2,True,
2023,Fort Lewis,Rocky Mountain,0,11,False,
2023,Merrimack,NEC,5,6,False,14672.0
2023,Ball State,Mid-American,4,8,False,22383.75
2023,Massachusetts,FBS Independents,3,9,False,27928.333333333332
2023,Albany State GA,SIAC,6,5,True,
2023,Mississippi College,Gulf South,3,7,False,
2023,West Georgia,Gulf South,6,4,False,
2023,Colorado State,Mountain West,5,7,False,26364.0
2023,Idaho State,Big Sky,3,8,False,21189.5
2023,Liberty,Conference USA,13,1,True,17763.923076923078
2023,Methodist,USA South,2,8,False,
2023,Augsburg,Minnesota,6,4,True,
2023,Columbia,Ivy,3,7,False,
2023,Albright,Mid Atlantic,0,10,False,
2023,Springfield,NEWMAC,9,2,True,
2023,Olivet College,Michigan,4,6,False,
2023,Long Island University,NEC,4,7,False,31092.5
2023,Utica,Empire 8,8,2,False,
2023,North Carolina,ACC,8,5,True,52712.27272727273
2023,Yale,Ivy,7,3,False,
2023,Capital,Ohio,1,9,False,
2023,Purdue,Big Ten,4,8,False,63572.166666666664
2023,Bryant,Big South-OVC,6,5,False,20347.0
2023,Chapman,So. Cal.,6,4,True,
2023,Arkansas,SEC,4,8,False,72659.16666666667
2023,Western Kentucky,Conference USA,8,5,True,22952.083333333332
2023,Southern Miss,Sun Belt,3,9,False,27448.272727272728
2023,Wisconsin-Lacrosse,Wisconsin,11,2,True,
2023,Oberlin,North Coast,1,9,False,
2023,Mississippi State,SEC,5,7,False,65718.90909090909
2023,Arizona State,Pac-12,3,9,False,50169.0
2023,Monmouth,CAA,4,7,False,20893.0
2023,Beloit,Midwest,2,8,False,
2023,Rensselaer,Liberty League,7,3,False,
2023,Lincoln (MO),Independent DII,0,11,False,
2023,Wyoming,Mountain West,9,4,True,30419.333333333332
2023,Saint John's (MN),Minnesota,8,2,True,
2023,The Citadel,Southern,0,11,False,17803.0
2023,Central College,American Rivers,8,2,False,
2023,Wofford,Southern,2,9,False,45096.0
2023,Middle Tennessee,Conference USA,4,8,False,24859.0
2023,Miami (OH),Mid-American,11,3,True,18857.153846153848
2023,Sacramento State,Big Sky,8,5,True,23848.0
2023,Macalester,Minnesota,3,7,True,
2023,Louisiana,Sun Belt,6,7,True,20488.916666666668
2023,Franklin Pierce,Northeast 10,4,6,False,
2023,Troy,Sun Belt,11,3,True,25310.23076923077
2023,Virginia Tech,ACC,7,6,True,56556.166666666664
2023,Greensboro College,USA South,2,8,False,
2023,Benedictine University,NACC,5,4,False,
2023,Bates,NESCAC,0,9,True,
2023,East Texas Baptist University,American Southwest,5,5,False,
2023,Savannah St,SIAC,2,8,False,
2023,Huntingdon College (AL),USA South,8,2,False,
2023,Alfred University,Empire 8,4,6,False,
2023,Mount St. Joseph,Heartland,9,2,True,
2023,SUNY Morrisville,Empire 8,4,6,False,
2023,West Virginia,Big 12,9,4,True,54786.166666666664
2023,West Alabama,Gulf South,5,5,False,
2023,Morehouse College,SIAC,1,9,False,
2023,Lewis & Clark College,Northwest,5,5,False,
2023,Abilene Christian,UAC,5,6,False,58144.0
2023,Ouachita Baptist,Great American,9,2,False,
2023,Ursinus,Centennial,7,3,False,
2023,Clarion,Pennsylvania State Athletic,2,9,False,
2023,Temple,American Athletic,3,9,False,18256.5
2023,Frostburg State,Mountain East,7,3,False,
2023,Iowa,Big Ten,10,4,True,73942.5
2023,ERSKINE,South Atlantic,0,11,False,
2023,Oklahoma State,Big 12,10,4,True,53320.846153846156
2023,Coastal Carolina,Sun Belt,8,5,True,22519.916666666668
2023,South Carolina State,MEAC,5,6,False,23537.0
2023,Bemidji State,Northern Sun,9,3,True,
2023,Adams State,Rocky Mountain,3,8,False,
2023,University of Rochester (NY),Liberty League,5,5,False,
2023,Colorado School Of Mines,Rocky Mountain,14,1,True,
2023,Wittenberg,North Coast,7,3,False,
2023,New Hampshire,CAA,6,5,False,17302.0
2023,Lindenwood,Big South-OVC,3,7,False,
2023,Pittsburg St,Mid America,11,2,True,
2023,Angelo State,Lone Star,7,3,False,
2023,Wooster,North Coast,4,6,False,
2023,Ohio State,Big Ten,11,2,True,87376.0
2023,Puget Sound,Northwest,3,6,False,
2023,University of Mount Union,Ohio,11,1,True,
2023,Fresno State,Mountain West,9,4,True,35012.583333333336
2023,Georgetown,Patriot,5,6,False,
2023,Dartmouth,Ivy,6,4,False,
2023,Waynesburg,Presidents',2,8,False,
2023,Baylor,Big 12,3,9,False,43642.583333333336
2023,Grand Valley State University,GLIAC,11,2,True,
2023,Colorado,Pac-12,4,8,False,53096.416666666664
2023,Washington,Pac-12,14,1,True,61481.53846153846
2023,West Virginia Wesleyan,Mountain East,0,10,False,
2023,Minnesota Morris,Upper Midwest,7,4,True,
2023,Central Connecticut,NEC,3,8,False,10731.0
2023,Walsh,Great Midwest Athletic,3,8,False,
2023,Lycoming,Landmark Conference,4,6,False,
2023,Illinois College,Midwest,9,2,True,
2023,Butler,Pioneer,7,4,False,
2023,Arkansas Tech,Great American,5,6,False,
2023,Buena Vista,American Rivers,2,8,False,
2023,Boston College,ACC,7,6,True,38080.25
2023,Upper Iowa University,Northern Sun,3,8,False,
2023,Carroll University (WI),CCIW,5,5,False,
2023,Chicago,Midwest,6,4,False,
2023,Indiana,Big Ten,3,9,False,59272.9
2023,Alma,Michigan,12,1,True,
2023,Sioux Falls,Northern Sun,3,8,False,
2023,Gardner-Webb,Big South-OVC,7,5,True,38332.0
2023,Hampton,CAA,5,6,False,
2023,Wisconsin-Oshkosh,Wisconsin,6,4,False,
2023,Hardin-Simmons,American Southwest,9,2,True,
2023,Nichols College,Commonwealth Coast,3,7,False,
2023,Southern Utah,UAC,6,5,False,54303.5
2023,Western Illinois,MVFC,0,11,False,17943.0
2023,Indiana-Pennsylvania,Pennsylvania State Athletic,6,5,False,
2023,Fitchburg State,MSCAC,0,10,False,
2023,Bethany (WV),Presidents',0,10,False,
2023,Assumption,Northeast 10,5,5,False,
2023,Lincoln (PA),CIAA,4,6,False,
2023,Rice,American Athletic,6,7,True,27259.083333333332
2023,Emory & Henry College,South Atlantic,5,6,False,
2023,Kentucky State,SIAC,3,7,False,
2023,Findlay,Great Midwest Athletic,7,4,False,
2023,La Verne,So. Cal.,2,8,True,
2023,Newberry,South Atlantic,4,7,False,
2023,Harding University,Great American,15,0,True,
2023,South Dakota,MVFC,10,3,True,50434.0
2023,Georgia State,Sun Belt,7,6,True,24169.81818181818
2023,Merchant Marine Academy,NEWMAC,7,2,False,
2023,College Of New Jersey,New Jersey,5,5,False,
2023,Furman,Southern,10,3,True,78281.0
2023,Southern,SWAC,6,5,False,
2023,Illinois State,MVFC,6,5,False,
2023,Bentley,Northeast 10,6,4,False,
2023,Berry College,Southern Athletic,9,1,False,
2023,Howard,MEAC,6,6,True,20112.5
2023,Jackson State,SWAC,7,4,False,24118.0
2023,West Chester,Pennsylvania State Athletic,6,5,False,
2023,Drake,Pioneer,8,4,True,
2023,Northern Illinois,Mid-American,7,6,True,19544.545454545456
2023,Alderson-Broaddus,Mountain East,0,0,False,
2023,Fordham,Patriot,6,5,False,15854.0
2023,Southwest Minnesota State,Northern Sun,2,9,False,
2023,Kalamazoo,Michigan,5,5,False,
2023,Louisiana Tech,Conference USA,3,9,False,21998.666666666668
2023,FDU-Florham,Mid Atlantic,5,5,False,
2023,Kentucky Wesleyan,Great Midwest Athletic,4,7,False,
2023,Husson,Commonwealth Coast,7,3,False,
2023,Worcester Polytechnic Institute,NEWMAC,3,7,False,
2023,Southern Nazarene,Great American,6,5,False,
2023,Bucknell,Patriot,4,7,False,23756.0
2023,UTSA,American Athletic,9,4,True,32593.416666666668
2023,San José State,Mountain West,7,6,True,22652.583333333332
2023,Reading,Mid Atlantic,1,9,False,
2023,Hampden-Sydney,Old Dominion,6,4,False,
2023,Trine University,Michigan,6,4,False,
2023,Missouri Western,Mid America,8,3,False,
2023,Pomona Pitzer,So. Cal.,6,4,True,
2023,Toledo,Mid-American,11,3,True,19304.923076923078
2023,Trinity (CT),NESCAC,8,1,True,
2023,Western Michigan,Mid-American,4,8,False,25193.363636363636
2023,Washburn,Mid America,2,9,False,
2023,Towson,CAA,5,6,False,37241.0
2023,Guilford College,Old Dominion,2,8,False,
2023,Auburn,SEC,6,7,True,78442.16666666667
2023,Concordia University St Paul,Northern Sun,3,8,False,
2023,William Jewell,Great Lakes,2,8,False,
2023,St. Olaf,Minnesota,5,5,True,
2023,McNeese,Southland,0,10,False,88163.0
2023,Penn State,Big Ten,10,3,True,86855.16666666667
2023,Martin Luther,Upper Midwest,2,8,False,
2023,Oregon,Pac-12,12,2,True,54651.53846153846
2023,Virginia,ACC,3,9,False,46817.083333333336
2023,Minnesota State Moorhead,Northern Sun,7,4,False,
2023,Knox College,Midwest,3,7,False,
2023,UC Davis,Big Sky,7,4,False,35728.0
2023,Henderson State,Great American,9,3,True,
2023,Shaw,CIAA,3,7,False,
2023,Delaware Valley,Mid Atlantic,9,2,True,
2023,Southeastern Oklahoma State,Great American,5,6,False,
2023,Ohio Dominican,Great Midwest Athletic,4,7,False,
2023,Eastern Washington,Big Sky,4,7,False,41031.0
2023,Tennessee State,Big South-OVC,6,5,False,77622.0
2023,Lake Erie,Great Midwest Athletic,1,10,False,
2023,Central Oklahoma,Mid America,5,6,False,
2023,West Virginia State,Mountain East,4,6,False,
2023,Alabama A&M,SWAC,5,6,False,22035.0
2023,Sam Houston,Conference USA,3,9,False,18057.833333333332
2023,Linfield College,Northwest,8,1,False,
2023,Weber State,Big Sky,6,5,False,51532.0
2023,Lebanon Valley,Mid Atlantic,6,4,False,
2023,Hartwick,Empire 8,1,9,False,
2023,Pace,Northeast 10,3,7,False,
2023,Slippery Rock,Pennsylvania State Athletic,12,2,True,
2023,North Park,CCIW,5,5,False,
2023,VMI,Southern,5,6,False,56919.0
2023,Colorado Mesa,Rocky Mountain,6,5,False,
2023,Framingham State,MSCAC,5,4,True,
2023,St. Scholastica,Minnesota,2,8,True,
2023,Susquehanna,Landmark Conference,10,1,True,
2023,Grambling,SWAC,5,6,False,97735.0
2023,Harvard,Ivy,8,2,False,
2023,App State,Sun Belt,9,5,True,29252.846153846152
2023,Tiffin,Great Midwest Athletic,11,1,True,
2023,Washington & Jefferson,Presidents',8,2,False,
2023,Randolph-Macon,Old Dominion,13,1,True,
2023,Whitworth,Northwest,10,1,True,
2023,Ole Miss,SEC,11,2,True,66066.83333333333
2023,Biddeford,Commonwealth Coast,6,4,False,
2023,Wheeling,Mountain East,5,5,False,
2023,Chadron St,Rocky Mountain,5,6,False,
2023,Oregon State,Pac-12,8,5,True,38993.833333333336
2023,Wisconsin-Whitewater,Wisconsin,11,2,True,
2023,Eastern Illinois,Big South-OVC,8,3,False,12312.0
2023,Allegheny,Presidents',3,7,False,
2023,Kentucky,SEC,7,6,True,61244.916666666664
2023,Black Hills State,Rocky Mountain,6,5,False,
2023,Southwestern University,Southern Athletic,3,7,False,
2023,MIT,NEWMAC,4,5,False,
2023,Elizabeth City State,CIAA,3,7,False,
2023,Arkansas-Monticello,Great American,2,9,False,
2023,Anna Maria College,ECFC,5,4,False,
2023,Washington and Lee,Old Dominion,8,2,False,
2023,William Paterson,New Jersey,2,8,False,
2023,UAlbany,CAA,11,4,True,17293.0
2023,Kean,New Jersey,0,10,False,
2023,Plymouth State,MSCAC,4,6,False,
2023,Sul Ross State,American Southwest,4,6,False,
2023,Montclair State,New Jersey,5,5,False,
2023,Aurora,NACC,11,1,True,
2023,Wagner,NEC,4,7,False,34977.0
2023,Mercyhurst,Pennsylvania State Athletic,2,9,False,
2023,Air Force,Mountain West,9,4,True,27453.916666666668
2023,Johns Hopkins University,Centennial,12,1,True,
2023,Richmond,CAA,9,4,True,
2023,Hanover College,Heartland,7,3,False,
2023,UCF,Big 12,6,7,True,47839.75
2023,St. Augustine's,CIAA,0,10,False,
2023,St. Norbert,NACC,7,3,False,
2023,Florida State,ACC,13,1,True,69390.69230769231
2023,North Dakota State,MVFC,11,4,True,
2023,Belhaven,USA South,9,2,True,
2023,Kansas,Big 12,9,4,True,51887.916666666664
2023,Central Arkansas,UAC,7,4,False,53855.0
2023,Southern Virginia,USA South,1,9,False,
2023,Willamette,Northwest,1,9,False,
2023,Villanova,CAA,10,3,True,44206.0
2023,West Florida,Gulf South,8,4,True,
2023,Wisconsin,Big Ten,7,6,True,63673.416666666664
2023,Texas Lutheran,American Southwest,2,8,False,
2023,Kenyon,North Coast,2,8,False,
2023,Winston-Salem,CIAA,4,6,False,
2023,Elmhurst,CCIW,2,8,False,
2023,Wingate,South Atlantic,8,3,False,
2023,Saginaw Valley State,GLIAC,6,5,False,
2023,Campbell,CAA,5,6,False,47667.0
2023,West Texas A&M,Lone Star,3,7,False,
2023,Monmouth (IL),Midwest,8,2,False,
2023,Redlands,So. Cal.,5,5,True,
2023,Coe College,American Rivers,9,2,True,
2023,Western New England,Commonwealth Coast,7,3,False,
2023,Carnegie Mellon,Presidents',9,1,False,
2023,Stevenson,Mid Atlantic,7,3,False,
2023,Louisville,ACC,10,4,True,51753.63636363636
2023,PennWest California,Pennsylvania State Athletic,7,3,False,
2023,Christopher Newport,New Jersey,7,4,True,
2023,New Mexico Highlands,Rocky Mountain,2,9,False,
2023,Western New Mexico,Lone Star,2,8,False,
2023,Indiana State,MVFC,1,10,False,28914.5
2023,Hobart College,Liberty League,8,2,False,
2023,Notre Dame,FBS Independents,10,3,True,65325.083333333336
2023,Oklahoma Panhandle St,Independent DII,0,1,False,
2023,Michigan State,Big Ten,4,8,False,64525.0
2023,Saint Vincent,Presidents',3,7,False,
2023,Kent State,Mid-American,1,11,False,23288.454545454544
2023,Oklahoma,Big 12,10,3,True,66958.90909090909
2023,UVA Wise,South Atlantic,2,9,False,
2023,South Alabama,Sun Belt,7,6,True,22163.333333333332
2023,Ithaca College,Liberty League,9,3,True,
2023,Washington University (St. Louis),CCIW,7,3,False,
2023,Central Missouri,Mid America,11,2,True,
2023,Augustana (IL),CCIW,8,2,False,
2023,North Alabama,UAC,3,8,False,79560.0
2023,Samford,Southern,6,5,False,88043.0
2023,Bethel (MN),Minnesota,8,3,True,
2023,North Texas,American Athletic,5,7,False,19747.083333333332
2023,East Tennessee State,Southern,3,8,False,21276.0
2023,NC State,ACC,9,4,True,49825.0
2023,South Dakota Mines,Rocky Mountain,5,6,False,
2023,UNLV,Mountain West,9,5,True,31730.53846153846
2023,Catholic,Landmark Conference,5,5,False,
2023,Minnesota,Big Ten,6,7,True,53065.5
2023,Morgan State,MEAC,4,6,False,8213.0
2023,Howard Payne,American Southwest,6,4,False,
2023,North Central College,CCIW,14,1,True,
2023,Missouri,SEC,11,2,True,58904.0
2023,Gannon,Pennsylvania State Athletic,5,6,False,
2023,Post University,Independent DII,1,8,False,
2023,Bethune-Cookman,SWAC,3,8,False,33354.5
2023,Bridgewater (VA),Old Dominion,7,3,False,
2023,Middlebury,NESCAC,8,1,True,
2023,Stonehill,NEC,5,5,False,
2023,Minnesota Duluth,Northern Sun,9,2,False,
2023,Central Michigan,Mid-American,5,7,False,21973.9
2023,Northwest Missouri St,Mid America,7,4,False,
2023,Ripon,Midwest,5,5,False,
2023,Case Western Reserve,Presidents',7,3,False,
2023,Vanderbilt,SEC,2,10,False,44495.083333333336
2023,Northwestern (MN),Upper Midwest,6,4,False,
2023,Army,FBS Independents,6,6,False,39816.166666666664
2023,Lenoir-Rhyne,South Atlantic,13,2,True,
2023,Navy,American Athletic,5,7,False,31286.833333333332
2023,Lamar,Southland,6,5,False,13154.0
2023,Heidelberg,Ohio,6,4,False,
2023,Catawba,South Atlantic,5,6,False,
2023,Rhode Island,CAA,6,5,False,15546.0
2023,Northwestern Oklahoma State,Great American,1,10,False,
2023,Kansas State,Big 12,9,4,True,57204.333333333336
2023,Rockford,NACC,2,8,False,
2023,West Liberty,Mountain East,4,6,False,
2023,CSU Pueblo,Rocky Mountain,8,3,False,
2023,Florida Atlantic,American Athletic,4,8,False,27874.9
2023,Concordia-Wisconsin,NACC,7,3,False,
2023,Fort Valley State,SIAC,7,3,False,
2023,UT Martin,Big South-OVC,8,3,False,92746.0
2023,Morehead State,Pioneer,4,7,False,
2023,South Florida,American Athletic,7,6,True,30366.636363636364
2023,Clemson,ACC,9,4,True,68966.75
2023,Quincy,Great Lakes,6,5,False,
2023,Jacksonville State,Conference USA,9,4,True,22413.333333333332
2023,Western Connecticut St,MSCAC,7,3,True,
2023,South Dakota State,MVFC,15,0,True,
2023,Maryland,Big Ten,8,5,True,51219.63636363636
2023,Prairie View A&M,SWAC,6,6,True,24489.0
2023,Georgia,SEC,13,1,True,82592.15384615384
2023,Carson-Newman College,South Atlantic,5,6,False,
2023,Winona State,Northern Sun,5,6,False,
2023,Grinnell,Midwest,2,8,False,
2023,Delaware State,MEAC,1,10,False,20482.5
2023,Brevard College,USA South,5,5,False,
2023,Texas,Big 12,12,2,True,83219.75
2023,Tulsa,American Athletic,4,8,False,23844.916666666668
2023,Charlotte,American Athletic,3,9,False,25945.166666666668
2023,Rutgers,Big Ten,7,6,True,65675.2
2023,Southern Arkansas,Great American,9,2,False,
2023,St. Francis (PA),NEC,4,6,False,19432.0
2023,UMass Dartmouth,MSCAC,9,1,False,
2023,Lafayette,Patriot,9,3,True,17481.0
2023,Wisconsin-Eau Claire,Wisconsin,2,8,False,
2023,Ohio,Mid-American,10,3,True,16901.25
2023,Central State (OH),SIAC,5,5,False,
2023,Oklahoma Baptist,Great American,6,5,False,
2023,Buffalo State,Liberty League,2,8,False,
2023,Bowie State,CIAA,6,4,False,
2023,Rowan,New Jersey,5,5,False,
2023,Nebraska,Big Ten,5,7,False,74713.25
2023,Colgate,Patriot,6,5,False,32465.0
2023,William & Mary,CAA,6,5,False,38289.0
2023,North Carolina Central,MEAC,9,3,True,38343.0
2023,Northern Colorado,Big Sky,0,11,False,23595.0
2023,Charleston Southern,Big South-OVC,4,7,False,81500.0
2023,Florida A&M,SWAC,12,1,True,36495.0
2023,Franklin & Marshall,Centennial,7,3,False,
2023,Hawai'i,Mountain West,5,8,False,17366.76923076923
2023,Southwest Baptist,Great Lakes,4,7,False,
2023,Houston,Big 12,4,8,False,38799.0
2023,Holy Cross,Patriot,7,4,False,35362.0
2023,San Diego State,Mountain West,4,8,False,23548.083333333332
2023,Kennesaw State,FCS Independents,3,6,False,7143.0
2023,Bridgewater State,MSCAC,7,3,False,
2023,Eastern University,Mid Atlantic,2,8,False,
2023,Illinois Wesleyan,CCIW,3,7,False,
2023,Incarnate Word,Southland,9,2,False,30738.0
2023,Western Oregon,Lone Star,3,8,False,
2023,Texas Southern,SWAC,3,8,False,20422.5
2023,Salve Regina,Commonwealth Coast,8,2,False,
2023,Apprentice School,Independent DIII,1,3,False,
2023,Cincinnati,Big 12,3,9,False,42694.833333333336
2023,Shippensburg,Pennsylvania State Athletic,3,8,False,
2023,Sacred Heart,NEC,2,9,False,19053.0
2023,Allen,SIAC,7,3,False,
2023,Benedict College,SIAC,11,1,True,
2023,New Mexico State,Conference USA,10,5,True,22239.076923076922
2023,Chowan,Gulf South,0,10,False,
2023,Michigan Tech,GLIAC,5,5,False,
2023,Tuskegee,SIAC,7,4,False,
2023,Cortland,Empire 8,14,1,True,
2023,Georgia Tech,ACC,7,6,True,45092.818181818184
2023,Coast Guard,NEWMAC,5,5,False,
2023,Valdosta State,Gulf South,12,2,True,
2023,Fort Hays State,Mid America,7,4,False,
2023,Mary Hardin-Baylor,American Southwest,6,4,False,
2023,Greeneville,South Atlantic,6,5,False,
2023,Youngstown State,MVFC,8,5,True,102897.0
2023,Presbyterian,Pioneer,4,7,False,
2023,Alcorn State,SWAC,7,4,False,30335.0
2023,Buffalo,Mid-American,3,9,False,17706.083333333332
2023,Eastern Michigan,Mid-American,6,7,True,19769.666666666668
2023,Johnson C Smith,CIAA,7,3,False,
2023,Minot State,Northern Sun,1,10,False,
2023,University of Mary,Northern Sun,2,9,False,
2023,East Stroudsburg University,Pennsylvania State Athletic,9,3,True,
2023,SMU,American Athletic,11,3,True,30227.153846153848
2023,SE Louisiana,Southland,3,8,False,32639.0
2023,Lakeland,NACC,4,6,False,
2023,Emporia State University,Mid America,8,3,False,
2023,Gettysburg,Centennial,2,8,False,
2023,Southern Illinois,MVFC,8,5,True,13114.0
